0  0 23334.817546461374 23334.817546461374 23441.273841317503
0  0 23394.802655948268 23394.802655948268 23471.58656499858
0  0 23421.47973458896 23421.47973458896 23477.618674059057
0  0 23397.7756359328 23397.7756359328 23484.692617497676
0  0 23419.66807322497 23419.66807322497 23500.58804393806
0  0 23463.402527869406 23463.402527869406 23512.575746690036
1  1 23325.073663659485 23325.073663659485 23534.14401467335
0  0 23495.31799529514 23495.31799529514 23564.603717314334
0  0 23482.955293662886 23482.955293662886 23568.850594146705
0  0 23534.868960702337 23534.868960702337 23595.188304683616
0  0 23535.26628697146 23535.26628697146 23602.441653108206
0  0 23550.317910199505 23550.317910199505 23604.53797208545
0  0 23465.065723086034 23465.065723086034 23604.677379346267
0  0 23564.873400022476 23564.873400022476 23608.520771850017
0  0 23509.81868888366 23509.81868888366 23609.762334194886
0  0 23552.923527887484 23552.923527887484 23617.654371752003
0  0 23515.057571934736 23515.057571934736 23620.114540546965
0  0 23569.803773294476 23569.803773294476 23622.97407536768
0  1 23426.718948615493 23426.718948615493 23641.478687811465
0  0 23620.685030683475 23620.685030683475 23689.689402693104
0  0 23559.647729644494 23559.647729644494 23712.47308054448
0  0 23665.291472764053 23665.291472764053 23715.779023057872
0  0 23630.185821843294 23630.185821843294 23730.636205550214
0  0 23699.117664178415 23699.117664178415 23748.09999452499
0  0 23705.472226897884 23705.472226897884 23767.71902482439
0  0 23660.921513092755 23660.921513092755 23767.825120433856
0  0 23753.177002639964 23753.177002639964 23797.405468634664
0  0 23731.313206131934 23731.313206131934 23811.804785896256
1  1 23493.96170413578 23493.96170413578 23817.553699728105
0  0 23768.76274075782 23768.76274075782 23843.917359947853
0  0 23722.123612820353 23722.123612820353 23846.07881689681
0  0 23789.81414799802 23789.81414799802 23869.637481856145
0  0 23818.83107271648 23818.83107271648 23874.515712927438
0  0 23800.726832100176 23800.726832100176 23878.345412197374
0  0 23791.63147604567 23791.63147604567 23880.81185790133
0  1 23722.130572727237 23722.130572727237 23983.037710429515
0  0 23974.03062268391 23974.03062268391 24019.294312248785
0  0 23981.360484577435 23981.360484577435 24020.954425145173
0  0 23944.549809621913 23944.549809621913 24031.424451324412
0  0 23974.508246614736 23974.508246614736 24051.684536689663
0  1 23877.57623958504 23877.57623958504 24071.666451968606
0  0 24058.809552779716 24058.809552779716 24095.791501315933
0  0 24056.60840815066 24056.60840815066 24119.18348685736
0  1 23971.963255762137 23971.963255762137 24144.27825482022
0  1 23824.13745763649 23824.13745763649 24149.276848571193
0  1 23990.860697202304 23990.860697202304 24155.57545760108
0  1 23863.5388931567 23863.5388931567 24155.579829508923
1  1 24056.118305248205 24056.118305248205 24157.46719830657
0  0 24091.17606174602 24091.17606174602 24168.749502101185
0  1 23938.97258618469 23938.97258618469 24179.07829196331
0  0 24124.77345737397 24124.77345737397 24183.16388022764
0  0 24033.994349280307 24033.994349280307 24189.405413817218
0  0 24158.385185980893 24158.385185980893 24209.03577703908
0  0 24185.175932198377 24185.175932198377 24240.301856868293
0  0 24219.046500247274 24219.046500247274 24247.487690936094
0  1 24096.075297011903 24096.075297011903 24271.427968468422
0  1 24013.283432289256 24013.283432289256 24277.251432396457
0  0 24186.599029972876 24186.599029972876 24279.408538982814
0  0 24206.941682721335 24206.941682721335 24287.45722567537
0  0 24288.042896007933 24288.042896007933 24318.337620425307
0  0 24244.22940952188 24244.22940952188 24322.44963098879
0  0 24299.44725467981 24299.44725467981 24328.609004104193
0  0 24302.363327944076 24302.363327944076 24344.10200323438
0  0 24299.39210643521 24299.39210643521 24350.6446646421
0  0 24296.386910618054 24296.386910618054 24361.82235433796
0  0 24309.522777951337 24309.522777951337 24443.30951090854
0  1 24282.492994870125 24282.492994870125 24497.485573084814
0  0 24481.974581240982 24481.974581240982 24507.83817108276
0  0 24431.912010477987 24431.912010477987 24511.563447842193
0  0 24476.87531552408 24476.87531552408 24523.85259789682
0  0 24416.82291244687 24416.82291244687 24532.33533173919
0  0 24477.900168417393 24477.900168417393 24537.94564078193
0  0 24464.278242200908 24464.278242200908 24550.453801115793
0  0 24477.517644610733 24477.517644610733 24558.09050309339
0  0 24492.456928928743 24492.456928928743 24564.12144153085
0  0 24430.40253352312 24430.40253352312 24564.28990864315
0  0 24517.97131373154 24517.97131373154 24578.8771828871
0  0 24478.619939573673 24478.619939573673 24585.601943076304
0  0 24509.825720539357 24509.825720539357 24585.862462489647
0  0 24501.084927096475 24501.084927096475 24590.20659088151
0  0 24515.812304038387 24515.812304038387 24593.497949628658
0  0 24533.57471553647 24533.57471553647 24599.633563075637
0  0 24567.753156210914 24567.753156210914 24603.407979778698
1  1 24253.49467568902 24253.49467568902 24610.160453551256
0  0 24550.23768677891 24550.23768677891 24611.4120068106
0  0 24580.303462827047 24580.303462827047 24638.104506403186
0  1 24433.70933589926 24433.70933589926 24671.41114434552
0  0 24593.562478402237 24593.562478402237 24682.24424215446
0  0 24637.122239099637 24637.122239099637 24692.004063865672
0  0 24624.745588277994 24624.745588277994 24694.709953268568
0  0 24543.681869249147 24543.681869249147 24705.648411289203
0  0 24658.75772991124 24658.75772991124 24708.404718043315
0  0 24661.138847557966 24661.138847557966 24711.653841686522
1  1 24512.054075040294 24512.054075040294 24713.11967829024
0  0 24605.93584259268 24605.93584259268 24732.93174080062
0  0 24688.208782642236 24688.208782642236 24747.944944195082
0  0 24719.2021794485 24719.2021794485 24760.949604578578
0  0 24713.539388502508 24713.539388502508 24776.28356939366
0  0 24700.802553063022 24700.802553063022 24782.664556880147
0  0 24704.510044002815 24704.510044002815 24804.847221782282
1  1 24671.925945884963 24671.925945884963 24811.772533878575
0  0 24695.90660548308 24695.90660548308 24812.034851962606
0  0 24770.412740794498 24770.412740794498 24817.945352213486
0  0 24784.568811746252 24784.568811746252 24834.03038843319
0  1 24638.30475382694 24638.30475382694 24841.355324547785
0  0 24814.996368053417 24814.996368053417 24853.204534603934
1  1 24732.101826999962 24732.101826999962 24864.05335511235
0  1 24791.66621138759 24791.66621138759 24882.3791277705
0  0 24832.84343583062 24832.84343583062 24921.207439037058
0  1 24886.41501522826 24886.41501522826 24947.53030046541
0  1 24814.983869436986 24814.983869436986 25014.288442111632
0  0 24966.903102445776 24966.903102445776 25018.180190102503
0  0 24976.880710810823 24976.880710810823 25067.235430666802
0  0 24949.092656233803 24949.092656233803 25073.232861730685
0  0 24963.530534516125 24963.530534516125 25076.07581993171
0  0 24978.860786477373 24978.860786477373 25086.332012886935
0  0 25016.152672723292 25016.152672723292 25115.288433986898
0  1 24836.540514131666 24836.540514131666 25120.38164389433
0  1 24884.66802402122 24884.66802402122 25137.359823773833
0  1 24877.669642708825 24877.669642708825 25161.772358462797
0  0 25112.584425800287 25112.584425800287 25184.97608886238
0  0 25126.484538945726 25126.484538945726 25188.67787744627
0  0 25132.03431046487 25132.03431046487 25188.752007079504
0  0 25168.385165055744 25168.385165055744 25194.81632398931
0  0 25134.39769505999 25134.39769505999 25195.88613274177
0  1 24950.327447295367 24950.327447295367 25200.68541507771
0  0 25127.226202268703 25127.226202268703 25228.888221274854
0  0 25215.800586119796 25215.800586119796 25267.762216272797
0  0 25242.56941876792 25242.56941876792 25274.275595202424
0  0 25189.444091723497 25189.444091723497 25285.417538586524
0  0 25166.360377723915 25166.360377723915 25290.229396301165
0  1 25090.249074311607 25090.249074311607 25296.34854880791
0  0 25230.391334025928 25230.391334025928 25297.457145012842
0  0 25232.785052094405 25232.785052094405 25319.34837324872
0  0 25134.11623970499 25134.11623970499 25337.52877526994
0  1 25108.458608888017 25108.458608888017 25354.852290174276
0  0 25318.727115276484 25318.727115276484 25386.470072936212
0  0 25309.034357993947 25309.034357993947 25397.995899459285
0  0 25344.826859673765 25344.826859673765 25402.077239319788
0  0 25274.196928495225 25274.196928495225 25410.934293016824
0  1 25266.349979370338 25266.349979370338 25425.198749674553
0  0 25343.51392342661 25343.51392342661 25425.652244797348
0  0 25339.231758933143 25339.231758933143 25426.183418565837
0  0 25392.155732638614 25392.155732638614 25429.76833841169
0  0 25374.838029561815 25374.838029561815 25434.670740366306
0  1 25201.669644826605 25201.669644826605 25436.00116194327
0  0 25414.317565980382 25414.317565980382 25451.682444782335
0  0 25426.505481298427 25426.505481298427 25473.901806241473
0  0 25387.867835145244 25387.867835145244 25478.516091067795
0  0 25325.60380659509 25325.60380659509 25494.094121127455
0  0 25439.482005276204 25439.482005276204 25498.031325903357
0  0 25443.677387267813 25443.677387267813 25529.036930039012
0  0 25458.84702108602 25458.84702108602 25541.66312780462
0  0 25509.445880775344 25509.445880775344 25545.39530832621
0  0 25517.601432939442 25517.601432939442 25555.653873852152
0  0 25454.363305217368 25454.363305217368 25566.565445107884
0  0 25490.768881282478 25490.768881282478 25567.043865497733
0  0 25538.176694795024 25538.176694795024 25574.324765592908
0  0 25573.315797080937 25573.315797080937 25600.75926957409
0  0 25566.904188609067 25566.904188609067 25610.552574423564
0  1 25446.167402166513 25446.167402166513 25614.381225468518
0  0 25546.696301782165 25546.696301782165 25617.96096887829
0  0 25544.615163625105 25544.615163625105 25630.40693345848
0  1 25427.804778033762 25427.804778033762 25635.21292144641
0  0 25583.731082314735 25583.731082314735 25657.089068088197
0  0 25587.313988095502 25587.313988095502 25688.96449396155
0  1 25507.940574929762 25507.940574929762 25706.218336846425
0  0 25625.02831585178 25625.02831585178 25707.48580965618
0  0 25658.203909496257 25658.203909496257 25724.584475204036
0  0 25605.532129127794 25605.532129127794 25733.921024541065
1  1 25518.807123719936 25518.807123719936 25749.106383763763
0  1 25682.042455926232 25682.042455926232 25778.59392701966
0  0 25710.429793275358 25710.429793275358 25797.30933508817
0  0 25719.698729626252 25719.698729626252 25797.334737565092
0  0 25743.93553005316 25743.93553005316 25812.152191162928
0  0 25739.88296090287 25739.88296090287 25826.201429718083
1  1 25765.120678431125 25765.120678431125 25828.990158727833
0  0 25777.992938288986 25777.992938288986 25842.53567963079
0  0 25768.585758258134 25768.585758258134 25844.722504862333
0  1 25712.095151875295 25712.095151875295 25847.7561727426
0  0 25829.68685426209 25829.68685426209 25872.348439827034
0  0 25785.134365945174 25785.134365945174 25891.79210725922
0  0 25789.2785528135 25789.2785528135 25895.997370590536
0  0 25839.097982659143 25839.097982659143 25909.937065950355
0  0 25882.994991924166 25882.994991924166 25941.498856807204
0  1 25715.403559591254 25715.403559591254 25944.850792513862
0  1 25815.887859267346 25815.887859267346 25950.65483386867
0  0 25862.451088811376 25862.451088811376 25955.224272857842
0  1 25726.77516235032 25726.77516235032 25970.428730565065
0  0 25911.089978614487 25911.089978614487 25974.769750568863
0  1 25803.03214495643 25803.03214495643 25998.39158449297
0  0 26035.562449470137 26035.562449470137 26078.201711155256
0  0 26033.432953820822 26033.432953820822 26096.51080483118
0  0 26040.226162959298 26040.226162959298 26098.676045372464
0  0 26039.695540761535 26039.695540761535 26123.328594182414
0  0 26101.367509216452 26101.367509216452 26171.47388680042
0  0 26048.764171093837 26048.764171093837 26185.54284146237
0  0 26118.066785576706 26118.066785576706 26189.980126641654
0  0 26137.939862376643 26137.939862376643 26200.842544624746
0  0 26124.322534212184 26124.322534212184 26223.228640928373
0  0 26148.00844494046 26148.00844494046 26226.733823553026
0  0 26139.01798263872 26139.01798263872 26250.8770552574
0  1 26074.627877442286 26074.627877442286 26265.790882714697
0  1 25987.00859334105 25987.00859334105 26267.32542156876
0  0 26173.98382268442 26173.98382268442 26285.712341769482
0  0 26223.94594489552 26223.94594489552 26289.679512389215
0  0 26216.184833433636 26216.184833433636 26294.61134377941
0  1 26132.692061531725 26132.692061531725 26313.545780095974
0  0 26242.397801725496 26242.397801725496 26330.406281300755
0  0 26304.5385160297 26304.5385160297 26367.952703576586
0  0 26311.042732672224 26311.042732672224 26373.994189217294
0  0 26348.88258459205 26348.88258459205 26436.285940187885
0  0 26351.426601979365 26351.426601979365 26438.3274529277
1  1 26206.929077005167 26206.929077005167 26438.8308229619
0  0 26366.24162921184 26366.24162921184 26438.929239523106
0  1 26202.46158567135 26202.46158567135 26449.354904903237
0  0 26354.312453232313 26354.312453232313 26457.607477093363
0  0 26401.71389866686 26401.71389866686 26460.80953857517
0  0 26433.863997146516 26433.863997146516 26474.024373432097
0  0 26445.233715894443 26445.233715894443 26505.22867962285
0  0 26396.19713094667 26396.19713094667 26517.260182884023
0  0 26499.200423851013 26499.200423851013 26528.823218238693
0  0 26480.3602210892 26480.3602210892 26550.925634522784
0  0 26472.23696399129 26472.23696399129 26572.10459429306
0  0 26488.916010952817 26488.916010952817 26588.89670309296
0  1 26433.827030834324 26433.827030834324 26628.568656231782
0  0 26514.30782673293 26514.30782673293 26637.450998371594
0  0 26572.72354168001 26572.72354168001 26645.10619001659
0  0 26604.998943757466 26604.998943757466 26655.96167126916
0  0 26583.49540947056 26583.49540947056 26665.35563444571
0  0 26640.313029597342 26640.313029597342 26728.503157709976
0  0 26679.504655913584 26679.504655913584 26738.225864905173
0  1 26526.45828434332 26526.45828434332 26766.68699761005
0  1 26594.737879430028 26594.737879430028 26786.171220618202
0  0 26760.571386475312 26760.571386475312 26840.46343230661
0  1 26774.115649088333 26774.115649088333 26877.92319182345
0  0 26771.7718059755 26771.7718059755 26890.19007250088
0  1 26676.709272193435 26676.709272193435 26909.11506776012
0  1 26850.987832185685 26850.987832185685 26945.62261011905
0  0 26901.167177089093 26901.167177089093 26964.196645826753
0  0 26904.057176214283 26904.057176214283 27019.087888142545
0  1 26769.967592084107 26769.967592084107 27026.382461481615
0  0 26967.90626753972 26967.90626753972 27048.06947934211
0  0 26933.605957138017 26933.605957138017 27049.9916926174
0  0 27021.109951124847 27021.109951124847 27052.185250841736
0  0 27036.67241170282 27036.67241170282 27063.483648575057
0  0 26999.269080375205 26999.269080375205 27081.659788566372
0  0 27045.40598087627 27045.40598087627 27086.301982257733
0  0 27060.55492172355 27060.55492172355 27091.801350419388
0  0 27047.067429509145 27047.067429509145 27114.054851354846
0  0 27048.88829702751 27048.88829702751 27132.24810527344
0  1 26989.179470152747 26989.179470152747 27142.66992403099
1  1 26964.306857008964 26964.306857008964 27149.61304432649
0  1 26967.333892557923 26967.333892557923 27150.517910047314
0  0 27111.178439339652 27111.178439339652 27205.00844588806
0  1 27095.96357521721 27095.96357521721 27230.17266898015
0  0 27249.138038854875 27249.138038854875 27275.702677738675
0  0 27179.188768271943 27179.188768271943 27286.208749307927
0  1 27090.223133121046 27090.223133121046 27291.24027362888
0  0 27250.04141913417 27250.04141913417 27317.63157069833
0  0 27237.61908050681 27237.61908050681 27350.967032061784
0  0 27325.533649878354 27325.533649878354 27375.38702233589
0  0 27341.2086261796 27341.2086261796 27383.580414602107
0  0 27320.244492569473 27320.244492569473 27387.53980950901
0  1 27191.4285216222 27191.4285216222 27407.15478522266
0  0 27380.55117047642 27380.55117047642 27433.98013162489
0  0 27355.267648501613 27355.267648501613 27442.522226272427
0  0 27393.468842006598 27393.468842006598 27443.511248200804
0  0 27380.90954163775 27380.90954163775 27496.554794718602
0  0 27469.16240029425 27469.16240029425 27512.085927100237
0  0 27378.373920378024 27378.373920378024 27520.741099140207
0  1 27147.897064667974 27147.897064667974 27522.386132326115
0  0 27479.133821124215 27479.133821124215 27547.183402801144
0  0 27468.525451886002 27468.525451886002 27555.800883078795
0  0 27525.750068145982 27525.750068145982 27585.58440424592
0  0 27573.806649131533 27573.806649131533 27642.571659146957
1  1 27445.864656614223 27445.864656614223 27649.550712053613
0  0 27636.80211413399 27636.80211413399 27681.77503535337
0  0 27603.190502802347 27603.190502802347 27682.361718525877
0  0 27657.715906826514 27657.715906826514 27683.12328356846
0  1 27446.74517327913 27446.74517327913 27703.233060230945
0  0 27691.04759196858 27691.04759196858 27719.910397270327
0  0 27639.808316047467 27639.808316047467 27720.92057607522
0  0 27644.10416602728 27644.10416602728 27722.082194617025
0  1 27460.226276684287 27460.226276684287 27723.61374013599
0  0 27673.76945931911 27673.76945931911 27729.867138403413
0  1 27493.531525232436 27493.531525232436 27742.483621664844
0  1 27634.547446307846 27634.547446307846 27776.29665631983
0  0 27745.730073041985 27745.730073041985 27787.973016164207
0  0 27703.634101111613 27703.634101111613 27797.0523645246
0  0 27741.281204834475 27741.281204834475 27804.505378145273
1  1 27499.730102001664 27499.730102001664 27807.27416678332
0  1 27507.33354035391 27507.33354035391 27818.660224727177
0  0 27780.860449671258 27780.860449671258 27848.14771040146
0  0 27811.824553274084 27811.824553274084 27850.868488878135
0  0 27790.05072249357 27790.05072249357 27853.88059678638
0  0 27761.193321750397 27761.193321750397 27871.65112082868
0  0 27808.385535572797 27808.385535572797 27875.47020533053
0  0 27782.461070321202 27782.461070321202 27883.635524754925
0  0 27797.385972426386 27797.385972426386 27922.97438243506
0  1 27707.151341474197 27707.151341474197 27924.263882482308
0  0 27903.07454861711 27903.07454861711 27941.285083495088
1  1 27774.750229765366 27774.750229765366 27945.408669516055
1  1 27805.89280335244 27805.89280335244 27996.86015383012
0  0 27912.343528048314 27912.343528048314 28003.131492699315
0  0 27855.03285350363 27855.03285350363 28013.474921035417
0  0 27927.674865549096 27927.674865549096 28024.31440055244
0  0 27989.582946429364 27989.582946429364 28028.27960197843
0  0 27941.259867940393 27941.259867940393 28031.374643696443
0  1 27933.58883526242 27933.58883526242 28063.185302373215
0  1 27925.612059322422 27925.612059322422 28072.460837741473
0  1 27912.124685895677 27912.124685895677 28082.996842765613
0  0 28022.47586035585 28022.47586035585 28089.457077846826
0  0 28020.680193749526 28020.680193749526 28092.188977545786
0  0 28056.24314284068 28056.24314284068 28120.59761809459
0  0 28042.890418889183 28042.890418889183 28123.112214715406
0  1 27905.41460165708 27905.41460165708 28156.961056533888
0  0 27963.76139404742 27963.76139404742 28163.378289616325
0  0 28113.82559912318 28113.82559912318 28189.244199734076
0  0 28095.21237980343 28095.21237980343 28225.463594067845
0  0 28156.88740448452 28156.88740448452 28227.725123308228
0  0 28159.952772834407 28159.952772834407 28241.386752038587
0  1 27938.768151246644 27938.768151246644 28265.32940174304
0  0 28195.314524884812 28195.314524884812 28289.50807481248
0  1 28182.920617615902 28182.920617615902 28314.977254516725
0  0 28222.749862853085 28222.749862853085 28343.208128496415
0  0 28335.181694626688 28335.181694626688 28364.537344166296
0  0 28286.107983605438 28286.107983605438 28368.057574719158
0  0 28291.40103542623 28291.40103542623 28373.70140219008
0  0 28248.449309839532 28248.449309839532 28381.85977196093
0  0 28308.23837403828 28308.23837403828 28404.66556367137
0  1 28168.891489242425 28168.891489242425 28405.711577081536
0  0 28296.82295871133 28296.82295871133 28407.99029032395
0  0 28351.221480282475 28351.221480282475 28431.147201649674
0  1 28189.796902682603 28189.796902682603 28474.679210990416
0  0 28397.48835288578 28397.48835288578 28481.372308167633
0  0 28454.507042161447 28454.507042161447 28505.46754297058
0  1 28277.320639338235 28277.320639338235 28535.576199426763
0  0 28427.091680684236 28427.091680684236 28547.449108274333
0  0 28487.34507179362 28487.34507179362 28556.124486142635
0  0 28490.67632018912 28490.67632018912 28557.850398496706
0  1 28340.821693111608 28340.821693111608 28647.484872295314
0  0 28600.949712989237 28600.949712989237 28662.453507971142
0  0 28634.631558517285 28634.631558517285 28688.113839762085
1  1 28476.44010668251 28476.44010668251 28700.618106592912
0  1 28570.194384858954 28570.194384858954 28718.70438474659
0  0 28648.935402736937 28648.935402736937 28728.450453477577
0  0 28652.911528042405 28652.911528042405 28733.219483434405
0  0 28691.73811881521 28691.73811881521 28772.79492032027
0  0 28693.702319162338 28693.702319162338 28773.16652100008
0  0 28709.131364813664 28709.131364813664 28793.337180219038
0  1 28678.90826581868 28678.90826581868 28800.35369405537
0  0 28705.170542962365 28705.170542962365 28805.93434445592
0  1 28705.343020545177 28705.343020545177 28814.470034055106
0  0 28735.73762554379 28735.73762554379 28850.464460455943
0  1 28687.795318183595 28687.795318183595 28860.562196371055
0  0 28800.97710850988 28800.97710850988 28862.369058986325
0  1 28679.74583396575 28679.74583396575 28904.53555285618
0  0 28850.506055248676 28850.506055248676 28915.324322308574
0  0 28866.474141258812 28866.474141258812 28971.953624365295
0  1 28827.88841266271 28827.88841266271 28972.816074007435
0  0 28932.48045508421 28932.48045508421 28984.848882386334
0  0 28968.209836575854 28968.209836575854 28994.535718547464
0  1 28851.224844439294 28851.224844439294 29009.89656322762
0  0 28955.993098721356 28955.993098721356 29019.455420303177
0  0 28917.247893191576 28917.247893191576 29020.977131056403
0  1 28934.846314793325 28934.846314793325 29045.360070462062
1  1 28909.810039587657 28909.810039587657 29053.010309884987
0  0 28936.543520383853 28936.543520383853 29054.983822593036
0  0 29008.439293421503 29008.439293421503 29066.075036426428
0  0 28980.691099667984 28980.691099667984 29076.3188620963
0  0 28959.334772466642 28959.334772466642 29081.01890386798
0  0 29086.573267476284 29086.573267476284 29118.60175281089
0  1 28863.449844513103 28863.449844513103 29123.418922852343
0  0 28994.331331313624 28994.331331313624 29149.42727009189
0  0 29078.53055635993 29078.53055635993 29160.164441096545
0  0 29046.52345855223 29046.52345855223 29162.32310365278
0  1 29024.6168751023 29024.6168751023 29179.121601168325
0  0 29149.31809305613 29149.31809305613 29190.74503490531
0  0 29134.862728041706 29134.862728041706 29197.311044389036
0  0 29118.215958117133 29118.215958117133 29198.285801072245
0  0 29117.652249737243 29117.652249737243 29231.895079982613
0  0 29164.916299231412 29164.916299231412 29239.80544758853
1  1 28914.025208633135 28914.025208633135 29243.316865668137
0  0 29164.35654711803 29164.35654711803 29246.44434537735
0  1 29049.805437626153 29049.805437626153 29261.50884742374
0  1 29054.020892102122 29054.020892102122 29268.621200393227
0  0 29162.038473089684 29162.038473089684 29286.95652521406
0  0 29268.49721005583 29268.49721005583 29322.61814583995
0  1 29171.380578740354 29171.380578740354 29333.597765859624
0  0 29251.006140123507 29251.006140123507 29348.12056894481
0  0 29319.143880179025 29319.143880179025 29360.513141348147
0  0 29348.108077924935 29348.108077924935 29390.180766752717
0  0 29310.781265187536 29310.781265187536 29393.69756363859
1  1 29261.8068948905 29261.8068948905 29398.02903476285
0  0 29260.630762905494 29260.630762905494 29407.304959224253
0  0 29359.71666603519 29359.71666603519 29417.982637846726
1  1 29254.415662655436 29254.415662655436 29435.692775066665
0  0 29385.132681319596 29385.132681319596 29446.29434573034
0  0 29355.73919917996 29355.73919917996 29472.119041860813
0  0 29419.371070596335 29419.371070596335 29478.320315037177
1  1 29237.6117673803 29237.6117673803 29482.37454317789
0  0 29401.385978636048 29401.385978636048 29484.255172756766
0  0 29417.147315291684 29417.147315291684 29497.708162759893
0  0 29442.66668183749 29442.66668183749 29504.822613587425
0  0 29440.23597190568 29440.23597190568 29505.488129082994
0  1 29136.12226551383 29136.12226551383 29505.813272352018
0  0 29456.059560078837 29456.059560078837 29521.35320635939
0  0 29500.76517388823 29500.76517388823 29545.64899749197
0  0 29488.851293848064 29488.851293848064 29559.818750458504
0  0 29523.2568101641 29523.2568101641 29570.998026839003
1  1 29226.859111597245 29226.859111597245 29591.819833012083
0  0 29505.407492594997 29505.407492594997 29603.900842667088
0  1 29352.098413955075 29352.098413955075 29634.763983001332
0  1 29494.191419676117 29494.191419676117 29646.849934953745
0  1 29420.369563446806 29420.369563446806 29651.528804015332
0  0 29579.07615758267 29579.07615758267 29653.998957241685
